country_code,region,year,value,indicator_code,indicator_name
COD,Africa,2006,54.01632363,WHOSIS_000001,Life Expectancy
ISR,Europe,2009,83.04377909,WHOSIS_000001,Life Expectancy
STP,Africa,2021,72.81319018,WHOSIS_000001,Life Expectancy
KHM,Western Pacific,2015,68.66739766,WHOSIS_000001,Life Expectancy
PNG,Western Pacific,2001,63.3735659,WHOSIS_000001,Life Expectancy
SVN,Europe,2021,77.53865791,WHOSIS_000001,Life Expectancy
UKR,Europe,2006,62.18732486,WHOSIS_000001,Life Expectancy
ISL,Europe,2019,83.90044964,WHOSIS_000001,Life Expectancy
CHE,Europe,2019,83.47957563,WHOSIS_000001,Life Expectancy
CAN,Americas,2012,81.49329928,WHOSIS_000001,Life Expectancy
AUS,Western Pacific,2021,81.3088329,WHOSIS_000001,Life Expectancy
GTM,Americas,2010,74.17030726,WHOSIS_000001,Life Expectancy
THA,South-East Asia,2017,77.22944399,WHOSIS_000001,Life Expectancy
LBN,Eastern Mediterranean,2014,78.22558226,WHOSIS_000001,Life Expectancy
FIN,Europe,2011,83.33372621,WHOSIS_000001,Life Expectancy
POL,Europe,2017,77.56192606,WHOSIS_000001,Life Expectancy
PNG,Western Pacific,2020,67.84084271,WHOSIS_000001,Life Expectancy
NGA,Africa,2003,56.86009261,WHOSIS_000001,Life Expectancy
HUN,Europe,2005,68.63469223,WHOSIS_000001,Life Expectancy
TJK,Europe,2005,68.16382022,WHOSIS_000001,Life Expectancy
GNQ,Africa,2009,59.56689337,WHOSIS_000001,Life Expectancy
VEN,Americas,2020,68.01723212,WHOSIS_000001,Life Expectancy
KWT,Eastern Mediterranean,2000,77.57714875,WHOSIS_000001,Life Expectancy
CPV,Africa,2015,77.71554764,WHOSIS_000001,Life Expectancy
CYP,Europe,2006,79.83910882,WHOSIS_000001,Life Expectancy
PRI,Americas,2020,83.64715791,WHOSIS_000001,Life Expectancy
PAK,Eastern Mediterranean,2020,65.84948383,WHOSIS_000001,Life Expectancy
TUR,Europe,2018,75.00979639,WHOSIS_000001,Life Expectancy
BDI,Africa,2011,61.79080827,WHOSIS_000001,Life Expectancy
MOZ,Africa,2021,57.66202708,WHOSIS_000001,Life Expectancy
PRT,Europe,2004,78.12094465,WHOSIS_000001,Life Expectancy
ERI,Africa,2017,63.17091217,WHOSIS_000001,Life Expectancy
URY,Americas,2014,77.15013883,WHOSIS_000001,Life Expectancy
ALB,Europe,2014,80.12636552,WHOSIS_000001,Life Expectancy
NZL,Western Pacific,2014,81.19298738,WHOSIS_000001,Life Expectancy
UGA,Africa,2019,69.30773512,WHOSIS_000001,Life Expectancy
HUN,Europe,2000,75.64155212,WHOSIS_000001,Life Expectancy
TZA,Africa,2006,57.81812716,WHOSIS_000001,Life Expectancy
ZAF,Africa,2006,50.35679552,WHOSIS_000001,Life Expectancy
ETH,Africa,2008,62.31684321,WHOSIS_000001,Life Expectancy
TLS,South-East Asia,2020,70.71957673,WHOSIS_000001,Life Expectancy
IRN,Eastern Mediterranean,2004,72.7353193,WHOSIS_000001,Life Expectancy
ITA,Europe,2017,80.39306635,WHOSIS_000001,Life Expectancy
CMR,Africa,2002,52.90318218,WHOSIS_000001,Life Expectancy
NIC,Americas,2010,77.06996179,WHOSIS_000001,Life Expectancy
VUT,Western Pacific,2021,66.3483713,WHOSIS_000001,Life Expectancy
ARE,Eastern Mediterranean,2004,78.89396014,WHOSIS_000001,Life Expectancy
RUS,Europe,2018,67.50123441,WHOSIS_000001,Life Expectancy
GBR,Europe,2014,80.93676029,WHOSIS_000001,Life Expectancy
LKA,South-East Asia,2014,72.99292073,WHOSIS_000001,Life Expectancy
ERI,Africa,2017,60.36108105,WHOSIS_000001,Life Expectancy
CMR,Africa,2003,51.89964372,WHOSIS_000001,Life Expectancy
IDN,Western Pacific,2012,68.07259138,WHOSIS_000001,Life Expectancy
FIN,Europe,2012,80.37588921,WHOSIS_000001,Life Expectancy
MLI,Africa,2015,60.63154328,WHOSIS_000001,Life Expectancy
COD,Africa,2008,56.32188866,WHOSIS_000001,Life Expectancy
PAN,Americas,2017,78.33177954,WHOSIS_000001,Life Expectancy
GHA,Africa,2008,63.25976065,WHOSIS_000001,Life Expectancy
ZWE,Africa,2014,58.88913939,WHOSIS_000001,Life Expectancy
GNB,Africa,2005,54.39359628,WHOSIS_000001,Life Expectancy
AZE,Europe,2020,67.52182835,WHOSIS_000001,Life Expectancy
DNK,Europe,2019,83.06299549,WHOSIS_000001,Life Expectancy
TGO,Africa,2012,62.61486537,WHOSIS_000001,Life Expectancy
MYS,Western Pacific,2005,74.06194883,WHOSIS_000001,Life Expectancy
NPL,South-East Asia,2021,68.26540804,WHOSIS_000001,Life Expectancy
LUX,Europe,2021,82.78028566,WHOSIS_000001,Life Expectancy
BWA,Africa,2020,65.16840503,WHOSIS_000001,Life Expectancy
EGY,Eastern Mediterranean,2000,69.14860157,WHOSIS_000001,Life Expectancy
THA,South-East Asia,2007,77.24439779,WHOSIS_000001,Life Expectancy
VEN,Americas,2011,74.58939214,WHOSIS_000001,Life Expectancy
GMB,Africa,2000,57.29576731,WHOSIS_000001,Life Expectancy
COG,Africa,2003,54.45432637,WHOSIS_000001,Life Expectancy
TKM,Europe,2020,64.89433169,WHOSIS_000001,Life Expectancy
AUT,Europe,2003,81.21818731,WHOSIS_000001,Life Expectancy
GTM,Americas,2011,68.60235026,WHOSIS_000001,Life Expectancy
MLT,Europe,2004,76.67290378,WHOSIS_000001,Life Expectancy
VCT,Americas,2015,72.79473614,WHOSIS_000001,Life Expectancy
PRT,Europe,2014,83.85616759,WHOSIS_000001,Life Expectancy
PER,Americas,2014,78.47263403,WHOSIS_000001,Life Expectancy
CPV,Africa,2014,71.73625434,WHOSIS_000001,Life Expectancy
LSO,Africa,2001,45.38880626,WHOSIS_000001,Life Expectancy
BGD,South-East Asia,2007,66.61046936,WHOSIS_000001,Life Expectancy
SDN,Eastern Mediterranean,2002,61.85318117,WHOSIS_000001,Life Expectancy
POL,Europe,2004,70.54448477,WHOSIS_000001,Life Expectancy
HRV,Europe,2018,78.33929688,WHOSIS_000001,Life Expectancy
AZE,Europe,2005,67.44595807,WHOSIS_000001,Life Expectancy
TGO,Africa,2019,63.64852176,WHOSIS_000001,Life Expectancy
BLZ,Americas,2011,71.36373813,WHOSIS_000001,Life Expectancy
BDI,Africa,2002,49.28669548,WHOSIS_000001,Life Expectancy
PRI,Americas,2003,80.84961682,WHOSIS_000001,Life Expectancy
COG,Africa,2006,57.53120192,WHOSIS_000001,Life Expectancy
ZWE,Africa,2001,46.15937903,WHOSIS_000001,Life Expectancy
SWZ,Africa,2011,51.12880421,WHOSIS_000001,Life Expectancy
ARG,Americas,2009,75.85194237,WHOSIS_000001,Life Expectancy
AUS,Western Pacific,2005,78.52779165,WHOSIS_000001,Life Expectancy
MDV,South-East Asia,2018,77.21252704,WHOSIS_000001,Life Expectancy
MRT,Africa,2015,69.47556756,WHOSIS_000001,Life Expectancy
SEN,Africa,2006,61.49671503,WHOSIS_000001,Life Expectancy
SDN,Eastern Mediterranean,2011,67.06889355,WHOSIS_000001,Life Expectancy
CAF,Africa,2013,51.72303983,WHOSIS_000001,Life Expectancy
DNK,Europe,2005,75.95550479,WHOSIS_000001,Life Expectancy
ITA,Europe,2006,81.06442613,WHOSIS_000001,Life Expectancy
NIC,Americas,2001,73.05777948,WHOSIS_000001,Life Expectancy
RUS,Europe,2005,58.80102016,WHOSIS_000001,Life Expectancy
DJI,Eastern Mediterranean,2008,61.38655907,WHOSIS_000001,Life Expectancy
ATG,Americas,2006,77.64937148,WHOSIS_000001,Life Expectancy
PAN,Americas,2018,81.64181919,WHOSIS_000001,Life Expectancy
NIC,Americas,2011,79.72748708,WHOSIS_000001,Life Expectancy
MNE,Europe,2012,78.5253773,WHOSIS_000001,Life Expectancy
CPV,Africa,2013,77.86744335,WHOSIS_000001,Life Expectancy
KGZ,Europe,2008,68.29544912,WHOSIS_000001,Life Expectancy
TON,Western Pacific,2003,74.82745028,WHOSIS_000001,Life Expectancy
MMR,South-East Asia,2015,67.42672255,WHOSIS_000001,Life Expectancy
GAB,Africa,2005,59.68914077,WHOSIS_000001,Life Expectancy
BRB,Americas,2016,76.32461251,WHOSIS_000001,Life Expectancy
UKR,Europe,2008,62.20272743,WHOSIS_000001,Life Expectancy
DEU,Europe,2019,83.186281,WHOSIS_000001,Life Expectancy
TTO,Americas,2004,74.29879861,WHOSIS_000001,Life Expectancy
ARM,Europe,2018,70.97032846,WHOSIS_000001,Life Expectancy
BGD,South-East Asia,2021,71.64660725,WHOSIS_000001,Life Expectancy
SWE,Europe,2007,82.65762548,WHOSIS_000001,Life Expectancy
PRI,Americas,2016,76.97428746,WHOSIS_000001,Life Expectancy
SWZ,Africa,2019,59.37615097,WHOSIS_000001,Life Expectancy
GTM,Americas,2008,71.01416309,WHOSIS_000001,Life Expectancy
TJK,Europe,2010,68.11193587,WHOSIS_000001,Life Expectancy
USA,Americas,2013,78.75952758,WHOSIS_000001,Life Expectancy
LVA,Europe,2017,79.52690753,WHOSIS_000001,Life Expectancy
NIC,Americas,2015,75.62336911,WHOSIS_000001,Life Expectancy
SYC,Africa,2016,76.59586572,WHOSIS_000001,Life Expectancy
LBY,Eastern Mediterranean,2018,73.52909525,WHOSIS_000001,Life Expectancy
ERI,Africa,2002,60.23773074,WHOSIS_000001,Life Expectancy
LUX,Europe,2006,79.91412753,WHOSIS_000001,Life Expectancy
VCT,Americas,2018,71.00240982,WHOSIS_000001,Life Expectancy
MKD,Europe,2015,75.34082067,WHOSIS_000001,Life Expectancy
MDG,Africa,2013,62.06374485,WHOSIS_000001,Life Expectancy
PAK,Eastern Mediterranean,2020,67.02987521,WHOSIS_000001,Life Expectancy
ARG,Americas,2019,77.01582731,WHOSIS_000001,Life Expectancy
SDN,Eastern Mediterranean,2002,63.22443726,WHOSIS_000001,Life Expectancy
BHS,Americas,2015,72.92357543,WHOSIS_000001,Life Expectancy
CHL,Americas,2021,76.68998706,WHOSIS_000001,Life Expectancy
NLD,Europe,2007,82.10062749,WHOSIS_000001,Life Expectancy
KHM,Western Pacific,2010,66.7359551,WHOSIS_000001,Life Expectancy
LCA,Americas,2005,74.35093561,WHOSIS_000001,Life Expectancy
NER,Africa,2007,57.09750994,WHOSIS_000001,Life Expectancy
EST,Europe,2013,77.02989191,WHOSIS_000001,Life Expectancy
MNG,Western Pacific,2016,69.64443247,WHOSIS_000001,Life Expectancy
BEN,Africa,2000,55.40472341,WHOSIS_000001,Life Expectancy
HTI,Americas,2006,59.75801275,WHOSIS_000001,Life Expectancy
NGA,Africa,2021,64.77942703,WHOSIS_000001,Life Expectancy
TUN,Eastern Mediterranean,2002,77.44128241,WHOSIS_000001,Life Expectancy
JAM,Americas,2010,71.91591069,WHOSIS_000001,Life Expectancy
SUR,Americas,2006,68.83869253,WHOSIS_000001,Life Expectancy
MRT,Africa,2003,65.10215047,WHOSIS_000001,Life Expectancy
MDA,Europe,2011,65.45329204,WHOSIS_000001,Life Expectancy
RWA,Africa,2002,51.91732877,WHOSIS_000001,Life Expectancy
TZA,Africa,2001,52.50686868,WHOSIS_000001,Life Expectancy
GEO,Europe,2011,67.57839371,WHOSIS_000001,Life Expectancy
LBR,Africa,2009,60.40580282,WHOSIS_000001,Life Expectancy
JPN,Western Pacific,2002,85.33905362,WHOSIS_000001,Life Expectancy
DZA,Africa,2020,75.15921358,WHOSIS_000001,Life Expectancy
UGA,Africa,2019,62.8214983,WHOSIS_000001,Life Expectancy
DJI,Eastern Mediterranean,2010,63.62359978,WHOSIS_000001,Life Expectancy
NER,Africa,2009,57.12258162,WHOSIS_000001,Life Expectancy
IRQ,Eastern Mediterranean,2008,66.61183532,WHOSIS_000001,Life Expectancy
BEL,Europe,2001,80.97678614,WHOSIS_000001,Life Expectancy
ATG,Americas,2013,73.65439855,WHOSIS_000001,Life Expectancy
YEM,Eastern Mediterranean,2015,66.14513155,WHOSIS_000001,Life Expectancy
BHS,Americas,2015,69.79919391,WHOSIS_000001,Life Expectancy
MWI,Africa,2020,63.46287777,WHOSIS_000001,Life Expectancy
SDN,Eastern Mediterranean,2016,69.79466863,WHOSIS_000001,Life Expectancy
PAN,Americas,2010,76.99379194,WHOSIS_000001,Life Expectancy
JOR,Eastern Mediterranean,2001,72.14831788,WHOSIS_000001,Life Expectancy
KAZ,Europe,2004,65.11633982,WHOSIS_000001,Life Expectancy
GAB,Africa,2001,57.70877986,WHOSIS_000001,Life Expectancy
THA,South-East Asia,2004,68.7000793,WHOSIS_000001,Life Expectancy
KOR,Western Pacific,2011,80.95337202,WHOSIS_000001,Life Expectancy
BGR,Europe,2016,74.77317639,WHOSIS_000001,Life Expectancy
TTO,Americas,2000,72.89773779,WHOSIS_000001,Life Expectancy
MOZ,Africa,2005,51.92845833,WHOSIS_000001,Life Expectancy
LAO,Western Pacific,2010,64.42237003,WHOSIS_000001,Life Expectancy
MDV,South-East Asia,2004,70.30082914,WHOSIS_000001,Life Expectancy
VNM,Western Pacific,2007,67.99329687,WHOSIS_000001,Life Expectancy
WSM,Western Pacific,2014,70.13172182,WHOSIS_000001,Life Expectancy
SDN,Eastern Mediterranean,2004,65.38952336,WHOSIS_000001,Life Expectancy
ZAF,Africa,2000,54.1547898,WHOSIS_000001,Life Expectancy
VNM,Western Pacific,2015,68.7124022,WHOSIS_000001,Life Expectancy
IRQ,Eastern Mediterranean,2016,67.53510132,WHOSIS_000001,Life Expectancy
FIN,Europe,2013,80.67798392,WHOSIS_000001,Life Expectancy
BTN,South-East Asia,2019,72.86801769,WHOSIS_000001,Life Expectancy
USA,Americas,2018,76.43795287,WHOSIS_000001,Life Expectancy
TTO,Americas,2001,70.55567603,WHOSIS_000001,Life Expectancy
SVN,Europe,2007,74.55540856,WHOSIS_000001,Life Expectancy
MYS,Western Pacific,2004,76.16484135,WHOSIS_000001,Life Expectancy
GRD,Americas,2012,72.68392882,WHOSIS_000001,Life Expectancy
GRD,Americas,2016,72.49134059,WHOSIS_000001,Life Expectancy
PER,Americas,2007,78.66735579,WHOSIS_000001,Life Expectancy
CMR,Africa,2008,55.69426406,WHOSIS_000001,Life Expectancy
SVN,Europe,2003,72.4833361,WHOSIS_000001,Life Expectancy
DOM,Americas,2010,73.80111624,WHOSIS_000001,Life Expectancy
GHA,Africa,2016,67.38636778,WHOSIS_000001,Life Expectancy
CMR,Africa,2007,53.6781127,WHOSIS_000001,Life Expectancy
CIV,Africa,2007,57.97087346,WHOSIS_000001,Life Expectancy
HRV,Europe,2002,71.31903049,WHOSIS_000001,Life Expectancy
GMB,Africa,2017,64.31746247,WHOSIS_000001,Life Expectancy
GRD,Americas,2015,75.56605558,WHOSIS_000001,Life Expectancy
KGZ,Europe,2005,70.76154975,WHOSIS_000001,Life Expectancy
KEN,Africa,2020,69.67346734,WHOSIS_000001,Life Expectancy
MLI,Africa,2006,56.8537012,WHOSIS_000001,Life Expectancy
SAU,Eastern Mediterranean,2020,77.92078278,WHOSIS_000001,Life Expectancy
IDN,Western Pacific,2004,65.20292402,WHOSIS_000001,Life Expectancy
TTO,Americas,2003,70.96473433,WHOSIS_000001,Life Expectancy
MDV,South-East Asia,2017,78.16955603,WHOSIS_000001,Life Expectancy
IRQ,Eastern Mediterranean,2016,74.68612033,WHOSIS_000001,Life Expectancy
KEN,Africa,2005,57.78088931,WHOSIS_000001,Life Expectancy
CRI,Americas,2003,81.0153565,WHOSIS_000001,Life Expectancy
VUT,Western Pacific,2017,63.97889237,WHOSIS_000001,Life Expectancy
DNK,Europe,2001,79.11825103,WHOSIS_000001,Life Expectancy
UKR,Europe,2013,71.55330688,WHOSIS_000001,Life Expectancy
CMR,Africa,2004,52.37547825,WHOSIS_000001,Life Expectancy
ALB,Europe,2021,76.39089034,WHOSIS_000001,Life Expectancy
ISR,Europe,2017,82.38134543,WHOSIS_000001,Life Expectancy
MNE,Europe,2017,77.14980899,WHOSIS_000001,Life Expectancy
KOR,Western Pacific,2006,78.96689178,WHOSIS_000001,Life Expectancy
PAK,Eastern Mediterranean,2012,64.03493417,WHOSIS_000001,Life Expectancy
LTU,Europe,2016,74.70145984,WHOSIS_000001,Life Expectancy
BEN,Africa,2007,59.82688455,WHOSIS_000001,Life Expectancy
IRQ,Eastern Mediterranean,2014,70.22637913,WHOSIS_000001,Life Expectancy
COD,Africa,2012,60.13749172,WHOSIS_000001,Life Expectancy
NAM,Africa,2018,66.22433545,WHOSIS_000001,Life Expectancy
LBY,Eastern Mediterranean,2019,71.46825386,WHOSIS_000001,Life Expectancy
TZA,Africa,2016,67.24867934,WHOSIS_000001,Life Expectancy
JAM,Americas,2007,74.14591744,WHOSIS_000001,Life Expectancy
ECU,Americas,2009,74.93359345,WHOSIS_000001,Life Expectancy
BOL,Americas,2018,73.57936506,WHOSIS_000001,Life Expectancy
AUT,Europe,2019,83.77630106,WHOSIS_000001,Life Expectancy
MAR,Eastern Mediterranean,2010,71.69109081,WHOSIS_000001,Life Expectancy
BLZ,Americas,2005,75.12396336,WHOSIS_000001,Life Expectancy
ATG,Americas,2002,74.99067045,WHOSIS_000001,Life Expectancy
MDV,South-East Asia,2009,74.43155141,WHOSIS_000001,Life Expectancy
NER,Africa,2001,50.89945855,WHOSIS_000001,Life Expectancy
LSO,Africa,2012,46.31952107,WHOSIS_000001,Life Expectancy
DJI,Eastern Mediterranean,2010,60.43811764,WHOSIS_000001,Life Expectancy
NAM,Africa,2003,49.69421145,WHOSIS_000001,Life Expectancy
URY,Americas,2014,73.1833476,WHOSIS_000001,Life Expectancy
CIV,Africa,2019,66.19220788,WHOSIS_000001,Life Expectancy
GIN,Africa,2005,56.45301837,WHOSIS_000001,Life Expectancy
LBR,Africa,2002,55.10898909,WHOSIS_000001,Life Expectancy
TUN,Eastern Mediterranean,2001,72.06995887,WHOSIS_000001,Life Expectancy
CYP,Europe,2008,82.72508528,WHOSIS_000001,Life Expectancy
VEN,Americas,2011,70.58756647,WHOSIS_000001,Life Expectancy
HUN,Europe,2009,78.14738431,WHOSIS_000001,Life Expectancy
ESP,Europe,2004,79.99552369,WHOSIS_000001,Life Expectancy
DOM,Americas,2002,73.59133884,WHOSIS_000001,Life Expectancy
HUN,Europe,2011,78.49829646,WHOSIS_000001,Life Expectancy
KIR,Western Pacific,2009,64.66602885,WHOSIS_000001,Life Expectancy
NOR,Europe,2016,82.11289124,WHOSIS_000001,Life Expectancy
SUR,Americas,2007,69.1456578,WHOSIS_000001,Life Expectancy
SWE,Europe,2011,79.67689139,WHOSIS_000001,Life Expectancy
ARE,Eastern Mediterranean,2003,78.5604186,WHOSIS_000001,Life Expectancy
SGP,Western Pacific,2000,76.25730394,WHOSIS_000001,Life Expectancy
CRI,Americas,2020,79.99304212,WHOSIS_000001,Life Expectancy
GHA,Africa,2008,59.02172419,WHOSIS_000001,Life Expectancy
JPN,Western Pacific,2002,82.10074471,WHOSIS_000001,Life Expectancy
LUX,Europe,2018,80.90398198,WHOSIS_000001,Life Expectancy
ESP,Europe,2013,85.15147734,WHOSIS_000001,Life Expectancy
GBR,Europe,2009,81.96679855,WHOSIS_000001,Life Expectancy
MLI,Africa,2017,61.01919215,WHOSIS_000001,Life Expectancy
RWA,Africa,2007,60.82526391,WHOSIS_000001,Life Expectancy
GNQ,Africa,2021,61.60542301,WHOSIS_000001,Life Expectancy
BRA,Americas,2019,78.72827056,WHOSIS_000001,Life Expectancy
GNQ,Africa,2000,54.03083545,WHOSIS_000001,Life Expectancy
BGD,South-East Asia,2021,74.56256042,WHOSIS_000001,Life Expectancy
JAM,Americas,2006,74.44972953,WHOSIS_000001,Life Expectancy
ARE,Eastern Mediterranean,2012,80.0918985,WHOSIS_000001,Life Expectancy
CYP,Europe,2017,81.86957092,WHOSIS_000001,Life Expectancy
FSM,Western Pacific,2013,65.16296685,WHOSIS_000001,Life Expectancy
TJK,Europe,2012,72.89346815,WHOSIS_000001,Life Expectancy
EST,Europe,2021,72.82558679,WHOSIS_000001,Life Expectancy
AUS,Western Pacific,2012,80.36483191,WHOSIS_000001,Life Expectancy
SDN,Eastern Mediterranean,2015,67.13030641,WHOSIS_000001,Life Expectancy
LAO,Western Pacific,2021,68.23189407,WHOSIS_000001,Life Expectancy
GRD,Americas,2017,70.23845238,WHOSIS_000001,Life Expectancy
FRA,Europe,2006,77.14308795,WHOSIS_000001,Life Expectancy
ITA,Europe,2003,82.44532554,WHOSIS_000001,Life Expectancy
MRT,Africa,2017,69.81185094,WHOSIS_000001,Life Expectancy
KWT,Eastern Mediterranean,2013,84.43919253,WHOSIS_000001,Life Expectancy
MDG,Africa,2009,62.2488395,WHOSIS_000001,Life Expectancy
CUB,Americas,2000,78.96098203,WHOSIS_000001,Life Expectancy
SVK,Europe,2021,74.50941328,WHOSIS_000001,Life Expectancy
TKM,Europe,2000,65.56917712,WHOSIS_000001,Life Expectancy
KWT,Eastern Mediterranean,2012,81.34259433,WHOSIS_000001,Life Expectancy
ZWE,Africa,2001,44.91497527,WHOSIS_000001,Life Expectancy
IRQ,Eastern Mediterranean,2017,71.60611249,WHOSIS_000001,Life Expectancy
THA,South-East Asia,2015,73.59516819,WHOSIS_000001,Life Expectancy
SLV,Americas,2018,74.65055232,WHOSIS_000001,Life Expectancy
CHN,Western Pacific,2010,77.71578806,WHOSIS_000001,Life Expectancy
NLD,Europe,2001,75.76509469,WHOSIS_000001,Life Expectancy
VNM,Western Pacific,2008,72.35184572,WHOSIS_000001,Life Expectancy
SWE,Europe,2000,77.28173956,WHOSIS_000001,Life Expectancy
SRB,Europe,2008,73.82988623,WHOSIS_000001,Life Expectancy
ARE,Eastern Mediterranean,2019,80.97624201,WHOSIS_000001,Life Expectancy
GUY,Americas,2019,65.57886304,WHOSIS_000001,Life Expectancy
ISR,Europe,2005,77.68934233,WHOSIS_000001,Life Expectancy
NAM,Africa,2014,61.94948428,WHOSIS_000001,Life Expectancy
STP,Africa,2009,69.61635482,WHOSIS_000001,Life Expectancy
CAN,Americas,2007,80.38195578,WHOSIS_000001,Life Expectancy
NZL,Western Pacific,2006,81.76145818,WHOSIS_000001,Life Expectancy
MKD,Europe,2019,76.92244716,WHOSIS_000001,Life Expectancy
BRB,Americas,2002,72.81013223,WHOSIS_000001,Life Expectancy
MDG,Africa,2012,62.96002316,WHOSIS_000001,Life Expectancy
SEN,Africa,2011,67.541782,WHOSIS_000001,Life Expectancy
SOM,Eastern Mediterranean,2009,50.66979598,WHOSIS_000001,Life Expectancy
PHL,Western Pacific,2002,65.80096076,WHOSIS_000001,Life Expectancy
BRB,Americas,2000,72.32203653,WHOSIS_000001,Life Expectancy
EGY,Eastern Mediterranean,2009,69.78931749,WHOSIS_000001,Life Expectancy
PRI,Americas,2011,74.94445959,WHOSIS_000001,Life Expectancy
MMR,South-East Asia,2005,64.27731426,WHOSIS_000001,Life Expectancy
FRA,Europe,2008,77.59900942,WHOSIS_000001,Life Expectancy
MYS,Western Pacific,2007,72.48988114,WHOSIS_000001,Life Expectancy
BEN,Africa,2004,58.86876901,WHOSIS_000001,Life Expectancy
CZE,Europe,2005,75.99869845,WHOSIS_000001,Life Expectancy
MRT,Africa,2005,65.90883345,WHOSIS_000001,Life Expectancy
BGR,Europe,2005,72.47648279,WHOSIS_000001,Life Expectancy
GEO,Europe,2013,68.18380659,WHOSIS_000001,Life Expectancy
URY,Americas,2009,80.54419412,WHOSIS_000001,Life Expectancy
MEX,Americas,2011,75.42631561,WHOSIS_000001,Life Expectancy
TZA,Africa,2020,67.40275668,WHOSIS_000001,Life Expectancy
DNK,Europe,2012,78.10683839,WHOSIS_000001,Life Expectancy
URY,Americas,2017,80.80024565,WHOSIS_000001,Life Expectancy
SVN,Europe,2002,76.50389555,WHOSIS_000001,Life Expectancy
FIN,Europe,2010,79.86591036,WHOSIS_000001,Life Expectancy
THA,South-East Asia,2010,72.13946836,WHOSIS_000001,Life Expectancy
SLV,Americas,2018,69.84388761,WHOSIS_000001,Life Expectancy
STP,Africa,2021,71.17810896,WHOSIS_000001,Life Expectancy
MLT,Europe,2008,77.57965015,WHOSIS_000001,Life Expectancy
CIV,Africa,2007,54.02064857,WHOSIS_000001,Life Expectancy
TLS,South-East Asia,2009,65.67469815,WHOSIS_000001,Life Expectancy
LSO,Africa,2011,49.10182257,WHOSIS_000001,Life Expectancy
LKA,South-East Asia,2006,77.64857465,WHOSIS_000001,Life Expectancy
POL,Europe,2008,71.16781499,WHOSIS_000001,Life Expectancy
HRV,Europe,2016,78.28594377,WHOSIS_000001,Life Expectancy
AGO,Africa,2011,56.60611027,WHOSIS_000001,Life Expectancy
SLB,Western Pacific,2007,66.43760404,WHOSIS_000001,Life Expectancy
ESP,Europe,2007,77.56477206,WHOSIS_000001,Life Expectancy
SVK,Europe,2003,73.78042489,WHOSIS_000001,Life Expectancy
BOL,Americas,2006,68.2019149,WHOSIS_000001,Life Expectancy
MMR,South-East Asia,2018,71.79337527,WHOSIS_000001,Life Expectancy
AZE,Europe,2021,70.49563595,WHOSIS_000001,Life Expectancy
